StartDate,TimeSign,CurrencyCode,CurrencyCodeL,Units,Amount
21.09.2021,0000,961,XAG,1,597.84
21.09.2021,0000,962,XPT,1,24777.34
21.09.2021,0000,964,XPD,1,53110.47
22.09.2021,0000,036,AUD,1,19.3807
22.09.2021,0000,933,BYN,1,10.6717
22.09.2021,0000,975,BGN,1,16.0332
22.09.2021,0000,410,KRW,100,2.2543
22.09.2021,0000,344,HKD,1,3.4301
22.09.2021,0000,208,DKK,1,4.2167
22.09.2021,0000,840,USD,1,26.7081
22.09.2021,0000,978,EUR,1,31.3566
22.09.2021,0000,818,EGP,1,1.6984
22.09.2021,0000,392,JPY,10,2.4412
22.09.2021,0000,985,PLN,1,6.7809
22.09.2021,0000,356,INR,10,3.6266
22.09.2021,0000,124,CAD,1,20.9237
22.09.2021,0000,191,HRK,1,4.182
22.09.2021,0000,484,MXN,1,1.3296
22.09.2021,0000,498,MDL,1,1.5143
22.09.2021,0000,376,ILS,1,8.3312
22.09.2021,0000,554,NZD,1,18.7865
22.09.2021,0000,578,NOK,1,3.0822
22.09.2021,0000,710,ZAR,1,1.8026
22.09.2021,0000,643,RUB,10,3.6516
22.09.2021,0000,946,RON,1,6.3355
22.09.2021,0000,360,IDR,1000,1.8757
22.09.2021,0000,682,SAR,1,7.1208
22.09.2021,0000,702,SGD,1,19.7647
22.09.2021,0000,960,XDR,1,37.9308
22.09.2021,0000,398,KZT,100,6.268
22.09.2021,0000,949,TRY,1,3.0875
22.09.2021,0000,348,HUF,100,8.8364
22.09.2021,0000,826,GBP,1,36.5287
22.09.2021,0000,203,CZK,1,1.2344
22.09.2021,0000,752,SEK,1,3.0834
22.09.2021,0000,756,CHF,1,28.9033
22.09.2021,0000,156,CNY,1,4.1305
22.09.2021,0000,944,AZN,1,15.8333
22.09.2021,0000,012,DZD,10,1.9876
22.09.2021,0000,764,THB,10,8.3458
22.09.2021,0000,986,BRL,1,5.2007
22.09.2021,0000,051,AMD,100,5.4536
22.09.2021,0000,784,AED,1,7.3218
22.09.2021,0000,704,VND,1000,1.1797
22.09.2021,0000,368,IQD,100,1.842
22.09.2021,0000,364,IRR,10000,6.403
22.09.2021,0000,981,GEL,1,8.6472
22.09.2021,0000,422,LBP,100,1.7839
22.09.2021,0000,434,LYD,1,5.9565
22.09.2021,0000,458,MYR,1,6.4721
22.09.2021,0000,504,MAD,1,3.0338
22.09.2021,0000,586,PKR,10,1.6116
22.09.2021,0000,941,RSD,10,2.7071
22.09.2021,0000,417,KGS,10,3.1751
22.09.2021,0000,972,TJS,1,2.3743
22.09.2021,0000,050,BDT,10,3.1564
22.09.2021,0000,788,TND,1,9.666
22.09.2021,0000,934,TMT,1,7.6837
22.09.2021,0000,860,UZS,1000,2.5244
22.09.2021,0000,959,XAU,1,47340.11
22.09.2021,0000,961,XAG,1,604.4
22.09.2021,0000,962,XPT,1,25024.15
22.09.2021,0000,964,XPD,1,51750.68
23.09.2021,0000,036,AUD,1,19.3288
23.09.2021,0000,933,BYN,1,10.6669
23.09.2021,0000,975,BGN,1,15.9881
23.09.2021,0000,410,KRW,100,2.2532
23.09.2021,0000,344,HKD,1,3.4252
23.09.2021,0000,208,DKK,1,4.2073
23.09.2021,0000,840,USD,1,26.6714
23.09.2021,0000,978,EUR,1,31.2856
23.09.2021,0000,818,EGP,1,1.699
23.09.2021,0000,392,JPY,10,2.4354
23.09.2021,0000,985,PLN,1,6.7533
23.09.2021,0000,356,INR,10,3.6096
23.09.2021,0000,124,CAD,1,20.8411
23.09.2021,0000,191,HRK,1,4.1748
23.09.2021,0000,484,MXN,1,1.3277
23.09.2021,0000,498,MDL,1,1.5086
23.09.2021,0000,376,ILS,1,8.321
23.09.2021,0000,554,NZD,1,18.7153
23.09.2021,0000,578,NOK,1,3.0872
23.09.2021,0000,710,ZAR,1,1.8026
23.09.2021,0000,643,RUB,10,3.6607
23.09.2021,0000,946,RON,1,6.3192
23.09.2021,0000,360,IDR,1000,1.8726
23.09.2021,0000,682,SAR,1,7.111
23.09.2021,0000,702,SGD,1,19.7274
23.09.2021,0000,960,XDR,1,37.8547
23.09.2021,0000,398,KZT,100,6.2681
23.09.2021,0000,949,TRY,1,3.0786
23.09.2021,0000,348,HUF,100,8.8074
23.09.2021,0000,826,GBP,1,36.3665
23.09.2021,0000,203,CZK,1,1.2328
23.09.2021,0000,752,SEK,1,3.0746
23.09.2021,0000,756,CHF,1,28.9137
23.09.2021,0000,156,CNY,1,4.1242
23.09.2021,0000,944,AZN,1,15.8333
23.09.2021,0000,012,DZD,10,1.9876
23.09.2021,0000,764,THB,10,8.3458
23.09.2021,0000,986,BRL,1,5.2007
23.09.2021,0000,051,AMD,100,5.4536
23.09.2021,0000,784,AED,1,7.3218
23.09.2021,0000,704,VND,1000,1.1797
23.09.2021,0000,368,IQD,100,1.842
23.09.2021,0000,364,IRR,10000,6.403
23.09.2021,0000,981,GEL,1,8.6472
23.09.2021,0000,422,LBP,100,1.7839
23.09.2021,0000,434,LYD,1,5.9565
23.09.2021,0000,458,MYR,1,6.4721
23.09.2021,0000,504,MAD,1,3.0338
23.09.2021,0000,586,PKR,10,1.6116
23.09.2021,0000,941,RSD,10,2.7071
23.09.2021,0000,417,KGS,10,3.1751
23.09.2021,0000,972,TJS,1,2.3743
23.09.2021,0000,050,BDT,10,3.1564
23.09.2021,0000,788,TND,1,9.666
23.09.2021,0000,934,TMT,1,7.6837
23.09.2021,0000,860,UZS,1000,2.5244
23.09.2021,0000,959,XAU,1,47317.2
23.09.2021,0000,961,XAG,1,605.64
23.09.2021,0000,962,XPT,1,26195.85
23.09.2021,0000,964,XPD,1,53314.26
24.09.2021,0000,036,AUD,1,19.2932
24.09.2021,0000,933,BYN,1,10.61
24.09.2021,0000,975,BGN,1,15.8912
24.09.2021,0000,410,KRW,100,2.2551
24.09.2021,0000,344,HKD,1,3.4073
24.09.2021,0000,208,DKK,1,4.1802
24.09.2021,0000,840,USD,1,26.5272
24.09.2021,0000,978,EUR,1,31.0846
24.09.2021,0000,818,EGP,1,1.6855
24.09.2021,0000,392,JPY,10,2.4108
24.09.2021,0000,985,PLN,1,6.7422
24.09.2021,0000,356,INR,10,3.5982
24.09.2021,0000,124,CAD,1,20.9263
24.09.2021,0000,191,HRK,1,4.1476
24.09.2021,0000,484,MXN,1,1.3264
24.09.2021,0000,498,MDL,1,1.4986
24.09.2021,0000,376,ILS,1,8.2916
24.09.2021,0000,554,NZD,1,18.7003
24.09.2021,0000,578,NOK,1,3.0822
24.09.2021,0000,710,ZAR,1,1.8111
24.09.2021,0000,643,RUB,10,3.6458
24.09.2021,0000,946,RON,1,6.2804
24.09.2021,0000,360,IDR,1000,1.8623
24.09.2021,0000,682,SAR,1,7.0724
24.09.2021,0000,702,SGD,1,19.6687
24.09.2021,0000,960,XDR,1,37.6472
24.09.2021,0000,398,KZT,100,6.2344
24.09.2021,0000,949,TRY,1,3.0329
24.09.2021,0000,348,HUF,100,8.7255
24.09.2021,0000,826,GBP,1,36.3688
24.09.2021,0000,203,CZK,1,1.2261
24.09.2021,0000,752,SEK,1,3.0652
24.09.2021,0000,756,CHF,1,28.6998
24.09.2021,0000,156,CNY,1,4.1077
24.09.2021,0000,944,AZN,1,15.8333
24.09.2021,0000,012,DZD,10,1.9876
24.09.2021,0000,764,THB,10,8.3458
24.09.2021,0000,986,BRL,1,5.2007
24.09.2021,0000,051,AMD,100,5.4536
24.09.2021,0000,784,AED,1,7.3218
24.09.2021,0000,704,VND,1000,1.1797
24.09.2021,0000,368,IQD,100,1.842
24.09.2021,0000,364,IRR,10000,6.403
24.09.2021,0000,981,GEL,1,8.6472
24.09.2021,0000,422,LBP,100,1.7839
24.09.2021,0000,434,LYD,1,5.9565
24.09.2021,0000,458,MYR,1,6.4721
24.09.2021,0000,504,MAD,1,3.0338
24.09.2021,0000,586,PKR,10,1.6116
24.09.2021,0000,941,RSD,10,2.7071
24.09.2021,0000,417,KGS,10,3.1751
24.09.2021,0000,972,TJS,1,2.3743
24.09.2021,0000,050,BDT,10,3.1564
24.09.2021,0000,788,TND,1,9.666
24.09.2021,0000,934,TMT,1,7.6837
24.09.2021,0000,860,UZS,1000,2.5244
24.09.2021,0000,959,XAU,1,46975.16
24.09.2021,0000,961,XAG,1,601.63
24.09.2021,0000,962,XPT,1,26264.58
24.09.2021,0000,964,XPD,1,52762.34
25.09.2021,0000,036,AUD,1,19.2932
25.09.2021,0000,933,BYN,1,10.61
25.09.2021,0000,975,BGN,1,15.8912
25.09.2021,0000,410,KRW,100,2.2551
25.09.2021,0000,344,HKD,1,3.4073
25.09.2021,0000,208,DKK,1,4.1802
25.09.2021,0000,840,USD,1,26.5272
25.09.2021,0000,978,EUR,1,31.0846
25.09.2021,0000,818,EGP,1,1.6855
25.09.2021,0000,392,JPY,10,2.4108
25.09.2021,0000,985,PLN,1,6.7422
25.09.2021,0000,356,INR,10,3.5982
25.09.2021,0000,124,CAD,1,20.9263
25.09.2021,0000,191,HRK,1,4.1476
25.09.2021,0000,484,MXN,1,1.3264
25.09.2021,0000,498,MDL,1,1.4986
25.09.2021,0000,376,ILS,1,8.2916
25.09.2021,0000,554,NZD,1,18.7003
25.09.2021,0000,578,NOK,1,3.0822
25.09.2021,0000,710,ZAR,1,1.8111
25.09.2021,0000,643,RUB,10,3.6458
25.09.2021,0000,946,RON,1,6.2804
25.09.2021,0000,360,IDR,1000,1.8623
25.09.2021,0000,682,SAR,1,7.0724
25.09.2021,0000,702,SGD,1,19.6687
25.09.2021,0000,960,XDR,1,37.6472
25.09.2021,0000,398,KZT,100,6.2344
25.09.2021,0000,949,TRY,1,3.0329
25.09.2021,0000,348,HUF,100,8.7255
25.09.2021,0000,826,GBP,1,36.3688
25.09.2021,0000,203,CZK,1,1.2261
25.09.2021,0000,752,SEK,1,3.0652
25.09.2021,0000,756,CHF,1,28.6998
25.09.2021,0000,156,CNY,1,4.1077
25.09.2021,0000,944,AZN,1,15.8333
25.09.2021,0000,012,DZD,10,1.9876
25.09.2021,0000,764,THB,10,8.3458
25.09.2021,0000,986,BRL,1,5.2007
25.09.2021,0000,051,AMD,100,5.4536
25.09.2021,0000,784,AED,1,7.3218
25.09.2021,0000,704,VND,1000,1.1797
25.09.2021,0000,368,IQD,100,1.842
25.09.2021,0000,364,IRR,10000,6.403
25.09.2021,0000,981,GEL,1,8.6472
25.09.2021,0000,422,LBP,100,1.7839
25.09.2021,0000,434,LYD,1,5.9565
25.09.2021,0000,458,MYR,1,6.4721
25.09.2021,0000,504,MAD,1,3.0338
25.09.2021,0000,586,PKR,10,1.6116
25.09.2021,0000,941,RSD,10,2.7071
25.09.2021,0000,417,KGS,10,3.1751
25.09.2021,0000,972,TJS,1,2.3743
25.09.2021,0000,050,BDT,10,3.1564
25.09.2021,0000,788,TND,1,9.666
25.09.2021,0000,934,TMT,1,7.6837
25.09.2021,0000,860,UZS,1000,2.5244
25.09.2021,0000,959,XAU,1,46975.16
25.09.2021,0000,961,XAG,1,601.63
25.09.2021,0000,962,XPT,1,26264.58
25.09.2021,0000,964,XPD,1,52762.34
26.09.2021,0000,036,AUD,1,19.2932
26.09.2021,0000,933,BYN,1,10.61
26.09.2021,0000,975,BGN,1,15.8912
26.09.2021,0000,410,KRW,100,2.2551
26.09.2021,0000,344,HKD,1,3.4073
26.09.2021,0000,208,DKK,1,4.1802
26.09.2021,0000,840,USD,1,26.5272
26.09.2021,0000,978,EUR,1,31.0846
26.09.2021,0000,818,EGP,1,1.6855
26.09.2021,0000,392,JPY,10,2.4108
26.09.2021,0000,985,PLN,1,6.7422
26.09.2021,0000,356,INR,10,3.5982
26.09.2021,0000,124,CAD,1,20.9263
26.09.2021,0000,191,HRK,1,4.1476
26.09.2021,0000,484,MXN,1,1.3264
26.09.2021,0000,498,MDL,1,1.4986
26.09.2021,0000,376,ILS,1,8.2916
26.09.2021,0000,554,NZD,1,18.7003
26.09.2021,0000,578,NOK,1,3.0822
26.09.2021,0000,710,ZAR,1,1.8111
26.09.2021,0000,643,RUB,10,3.6458
26.09.2021,0000,946,RON,1,6.2804
26.09.2021,0000,360,IDR,1000,1.8623
26.09.2021,0000,682,SAR,1,7.0724
26.09.2021,0000,702,SGD,1,19.6687
26.09.2021,0000,960,XDR,1,37.6472
26.09.2021,0000,398,KZT,100,6.2344
26.09.2021,0000,949,TRY,1,3.0329
26.09.2021,0000,348,HUF,100,8.7255
26.09.2021,0000,826,GBP,1,36.3688
26.09.2021,0000,203,CZK,1,1.2261
26.09.2021,0000,752,SEK,1,3.0652
26.09.2021,0000,756,CHF,1,28.6998
26.09.2021,0000,156,CNY,1,4.1077
26.09.2021,0000,944,AZN,1,15.8333
26.09.2021,0000,012,DZD,10,1.9876
26.09.2021,0000,764,THB,10,8.3458
26.09.2021,0000,986,BRL,1,5.2007
26.09.2021,0000,051,AMD,100,5.4536
26.09.2021,0000,784,AED,1,7.3218
26.09.2021,0000,704,VND,1000,1.1797
26.09.2021,0000,368,IQD,100,1.842
26.09.2021,0000,364,IRR,10000,6.403
26.09.2021,0000,981,GEL,1,8.6472
26.09.2021,0000,422,LBP,100,1.7839
26.09.2021,0000,434,LYD,1,5.9565
26.09.2021,0000,458,MYR,1,6.4721
26.09.2021,0000,504,MAD,1,3.0338
26.09.2021,0000,586,PKR,10,1.6116
26.09.2021,0000,941,RSD,10,2.7071
26.09.2021,0000,417,KGS,10,3.1751
26.09.2021,0000,972,TJS,1,2.3743
26.09.2021,0000,050,BDT,10,3.1564
26.09.2021,0000,788,TND,1,9.666
26.09.2021,0000,934,TMT,1,7.6837
26.09.2021,0000,860,UZS,1000,2.5244
26.09.2021,0000,959,XAU,1,46975.16
26.09.2021,0000,961,XAG,1,601.63
26.09.2021,0000,962,XPT,1,26264.58
26.09.2021,0000,964,XPD,1,52762.34
27.09.2021,0000,036,AUD,1,19.3143
27.09.2021,0000,933,BYN,1,10.6671
27.09.2021,0000,975,BGN,1,15.963
27.09.2021,0000,410,KRW,100,2.2641
27.09.2021,0000,344,HKD,1,3.4219
27.09.2021,0000,208,DKK,1,4.1977
27.09.2021,0000,840,USD,1,26.6422
27.09.2021,0000,978,EUR,1,31.2153
27.09.2021,0000,818,EGP,1,1.6968
27.09.2021,0000,392,JPY,10,2.4101
27.09.2021,0000,985,PLN,1,6.7802
27.09.2021,0000,356,INR,10,3.6133
27.09.2021,0000,124,CAD,1,20.9624
27.09.2021,0000,191,HRK,1,4.1643
27.09.2021,0000,484,MXN,1,1.3213
27.09.2021,0000,498,MDL,1,1.5048
27.09.2021,0000,376,ILS,1,8.3249
27.09.2021,0000,554,NZD,1,18.7002
27.09.2021,0000,578,NOK,1,3.0947
27.09.2021,0000,710,ZAR,1,1.7786
27.09.2021,0000,643,RUB,10,3.6494
27.09.2021,0000,946,RON,1,6.3054
27.09.2021,0000,360,IDR,1000,1.8683
27.09.2021,0000,682,SAR,1,7.1029
27.09.2021,0000,702,SGD,1,19.6709
27.09.2021,0000,960,XDR,1,37.7795
27.09.2021,0000,398,KZT,100,6.2643
27.09.2021,0000,949,TRY,1,3.0102
27.09.2021,0000,348,HUF,100,8.7443
27.09.2021,0000,826,GBP,1,36.4199
27.09.2021,0000,203,CZK,1,1.228
27.09.2021,0000,752,SEK,1,3.0788
27.09.2021,0000,756,CHF,1,28.8148
27.09.2021,0000,156,CNY,1,4.1188
27.09.2021,0000,944,AZN,1,15.8333
27.09.2021,0000,012,DZD,10,1.9876
27.09.2021,0000,764,THB,10,8.3458
27.09.2021,0000,986,BRL,1,5.2007
27.09.2021,0000,051,AMD,100,5.4536
27.09.2021,0000,784,AED,1,7.3218
27.09.2021,0000,704,VND,1000,1.1797
27.09.2021,0000,368,IQD,100,1.842
27.09.2021,0000,364,IRR,10000,6.403
27.09.2021,0000,981,GEL,1,8.6472
27.09.2021,0000,422,LBP,100,1.7839
27.09.2021,0000,434,LYD,1,5.9565
27.09.2021,0000,458,MYR,1,6.4721
27.09.2021,0000,504,MAD,1,3.0338
27.09.2021,0000,586,PKR,10,1.6116
27.09.2021,0000,941,RSD,10,2.7071
27.09.2021,0000,417,KGS,10,3.1751
27.09.2021,0000,972,TJS,1,2.3743
27.09.2021,0000,050,BDT,10,3.1564
27.09.2021,0000,788,TND,1,9.666
27.09.2021,0000,934,TMT,1,7.6837
27.09.2021,0000,860,UZS,1000,2.5244
27.09.2021,0000,959,XAU,1,46578.03
27.09.2021,0000,961,XAG,1,598.18
27.09.2021,0000,962,XPT,1,26121.34
27.09.2021,0000,964,XPD,1,52502.72
28.09.2021,0000,036,AUD,1,19.3346
28.09.2021,0000,933,BYN,1,10.6917
28.09.2021,0000,975,BGN,1,15.9471
28.09.2021,0000,410,KRW,100,2.2665
28.09.2021,0000,344,HKD,1,3.4245
28.09.2021,0000,208,DKK,1,4.1927
28.09.2021,0000,840,USD,1,26.6556
28.09.2021,0000,978,EUR,1,31.1764
28.09.2021,0000,818,EGP,1,1.6954
28.09.2021,0000,392,JPY,10,2.4022
28.09.2021,0000,985,PLN,1,6.7847
28.09.2021,0000,356,INR,10,3.6102
28.09.2021,0000,124,CAD,1,21.0442
28.09.2021,0000,191,HRK,1,4.1555
28.09.2021,0000,484,MXN,1,1.3266
28.09.2021,0000,498,MDL,1,1.5063
28.09.2021,0000,376,ILS,1,8.3312
28.09.2021,0000,554,NZD,1,18.6576
28.09.2021,0000,578,NOK,1,3.0961
28.09.2021,0000,710,ZAR,1,1.7689
28.09.2021,0000,643,RUB,10,3.6681
28.09.2021,0000,946,RON,1,6.2984
28.09.2021,0000,360,IDR,1000,1.87
28.09.2021,0000,682,SAR,1,7.1055
28.09.2021,0000,702,SGD,1,19.6807
28.09.2021,0000,960,XDR,1,37.7749
28.09.2021,0000,398,KZT,100,6.2784
28.09.2021,0000,949,TRY,1,3.0147
28.09.2021,0000,348,HUF,100,8.7059
28.09.2021,0000,826,GBP,1,36.5008
28.09.2021,0000,203,CZK,1,1.2254
28.09.2021,0000,752,SEK,1,3.0639
28.09.2021,0000,756,CHF,1,28.7253
28.09.2021,0000,156,CNY,1,4.1238
28.09.2021,0000,944,AZN,1,15.8333
28.09.2021,0000,012,DZD,10,1.9876
28.09.2021,0000,764,THB,10,8.3458
28.09.2021,0000,986,BRL,1,5.2007
28.09.2021,0000,051,AMD,100,5.4536
28.09.2021,0000,784,AED,1,7.3218
28.09.2021,0000,704,VND,1000,1.1797
28.09.2021,0000,368,IQD,100,1.842
28.09.2021,0000,364,IRR,10000,6.403
28.09.2021,0000,981,GEL,1,8.6472
28.09.2021,0000,422,LBP,100,1.7839
28.09.2021,0000,434,LYD,1,5.9565
28.09.2021,0000,458,MYR,1,6.4721
28.09.2021,0000,504,MAD,1,3.0338
28.09.2021,0000,586,PKR,10,1.6116
28.09.2021,0000,941,RSD,10,2.7071
28.09.2021,0000,417,KGS,10,3.1751
28.09.2021,0000,972,TJS,1,2.3743
28.09.2021,0000,050,BDT,10,3.1564
28.09.2021,0000,788,TND,1,9.666
28.09.2021,0000,934,TMT,1,7.6837
28.09.2021,0000,860,UZS,1000,2.5244
28.09.2021,0000,959,XAU,1,46676.89
28.09.2021,0000,961,XAG,1,604.74
28.09.2021,0000,962,XPT,1,26537.25
28.09.2021,0000,964,XPD,1,52950.55
29.09.2021,0000,036,AUD,1,19.2458
29.09.2021,0000,933,BYN,1,10.6237
29.09.2021,0000,975,BGN,1,15.8701
29.09.2021,0000,410,KRW,100,2.2444
29.09.2021,0000,344,HKD,1,3.4139
29.09.2021,0000,208,DKK,1,4.1734
29.09.2021,0000,840,USD,1,26.5698
29.09.2021,0000,978,EUR,1,31.0335
29.09.2021,0000,818,EGP,1,1.6915
29.09.2021,0000,392,JPY,10,2.3816
29.09.2021,0000,985,PLN,1,6.7213
29.09.2021,0000,356,INR,10,3.5875
29.09.2021,0000,124,CAD,1,21.003
29.09.2021,0000,191,HRK,1,4.1367
29.09.2021,0000,484,MXN,1,1.3132
29.09.2021,0000,498,MDL,1,1.5013
29.09.2021,0000,376,ILS,1,8.2713
29.09.2021,0000,554,NZD,1,18.4873
29.09.2021,0000,578,NOK,1,3.0723
29.09.2021,0000,710,ZAR,1,1.7591
29.09.2021,0000,643,RUB,10,3.661
29.09.2021,0000,946,RON,1,6.2691
29.09.2021,0000,360,IDR,1000,1.8613
29.09.2021,0000,682,SAR,1,7.0826
29.09.2021,0000,702,SGD,1,19.5769
29.09.2021,0000,960,XDR,1,37.5966
29.09.2021,0000,398,KZT,100,6.2589
29.09.2021,0000,949,TRY,1,2.9903
29.09.2021,0000,348,HUF,100,8.6285
29.09.2021,0000,826,GBP,1,36.0619
29.09.2021,0000,203,CZK,1,1.2162
29.09.2021,0000,752,SEK,1,3.0451
29.09.2021,0000,756,CHF,1,28.622
29.09.2021,0000,156,CNY,1,4.1132
29.09.2021,0000,944,AZN,1,15.8333
29.09.2021,0000,012,DZD,10,1.9876
29.09.2021,0000,764,THB,10,8.3458
29.09.2021,0000,986,BRL,1,5.2007
29.09.2021,0000,051,AMD,100,5.4536
29.09.2021,0000,784,AED,1,7.3218
29.09.2021,0000,704,VND,1000,1.1797
29.09.2021,0000,368,IQD,100,1.842
29.09.2021,0000,364,IRR,10000,6.403
29.09.2021,0000,981,GEL,1,8.6472
29.09.2021,0000,422,LBP,100,1.7839
29.09.2021,0000,434,LYD,1,5.9565
29.09.2021,0000,458,MYR,1,6.4721
29.09.2021,0000,504,MAD,1,3.0338
29.09.2021,0000,586,PKR,10,1.6116
29.09.2021,0000,941,RSD,10,2.7071
29.09.2021,0000,417,KGS,10,3.1751
29.09.2021,0000,972,TJS,1,2.3743
29.09.2021,0000,050,BDT,10,3.1564
29.09.2021,0000,788,TND,1,9.666
29.09.2021,0000,934,TMT,1,7.6837
29.09.2021,0000,860,UZS,1000,2.5244
29.09.2021,0000,959,XAU,1,46098.07
29.09.2021,0000,961,XAG,1,590.61
29.09.2021,0000,962,XPT,1,26230.5
29.09.2021,0000,964,XPD,1,51736.45
30.09.2021,0000,036,AUD,1,19.2184
30.09.2021,0000,933,BYN,1,10.599
30.09.2021,0000,975,BGN,1,15.8464
30.09.2021,0000,410,KRW,100,2.2485
30.09.2021,0000,344,HKD,1,3.4143
30.09.2021,0000,208,DKK,1,4.1663
30.09.2021,0000,840,USD,1,26.576
30.09.2021,0000,978,EUR,1,30.981
30.09.2021,0000,818,EGP,1,1.6918
30.09.2021,0000,392,JPY,10,2.3838
30.09.2021,0000,985,PLN,1,6.6942
30.09.2021,0000,356,INR,10,3.5844
30.09.2021,0000,124,CAD,1,20.9219
30.09.2021,0000,191,HRK,1,4.1324
30.09.2021,0000,484,MXN,1,1.3039
30.09.2021,0000,498,MDL,1,1.5031
30.09.2021,0000,376,ILS,1,8.2781
30.09.2021,0000,554,NZD,1,18.4052
30.09.2021,0000,578,NOK,1,3.0503
30.09.2021,0000,710,ZAR,1,1.7667
30.09.2021,0000,643,RUB,10,3.659
30.09.2021,0000,946,RON,1,6.2625
30.09.2021,0000,360,IDR,1000,1.8589
30.09.2021,0000,682,SAR,1,7.085
30.09.2021,0000,702,SGD,1,19.5772
30.09.2021,0000,960,XDR,1,37.5611
30.09.2021,0000,398,KZT,100,6.2444
30.09.2021,0000,949,TRY,1,3.0053
30.09.2021,0000,348,HUF,100,8.6079
30.09.2021,0000,826,GBP,1,35.8351
30.09.2021,0000,203,CZK,1,1.2166
30.09.2021,0000,752,SEK,1,3.0419
30.09.2021,0000,756,CHF,1,28.5994
30.09.2021,0000,156,CNY,1,4.1113
30.09.2021,0000,944,AZN,1,15.8333
30.09.2021,0000,012,DZD,10,1.9876
30.09.2021,0000,764,THB,10,8.3458
30.09.2021,0000,986,BRL,1,5.2007
30.09.2021,0000,051,AMD,100,5.4536
30.09.2021,0000,784,AED,1,7.3218
30.09.2021,0000,704,VND,1000,1.1797
30.09.2021,0000,368,IQD,100,1.842
30.09.2021,0000,364,IRR,10000,6.403
30.09.2021,0000,981,GEL,1,8.6472
30.09.2021,0000,422,LBP,100,1.7839
30.09.2021,0000,434,LYD,1,5.9565
30.09.2021,0000,458,MYR,1,6.4721
30.09.2021,0000,504,MAD,1,3.0338
30.09.2021,0000,586,PKR,10,1.6116
30.09.2021,0000,941,RSD,10,2.7071
30.09.2021,0000,417,KGS,10,3.1751
30.09.2021,0000,972,TJS,1,2.3743
30.09.2021,0000,050,BDT,10,3.1564
30.09.2021,0000,788,TND,1,9.666
30.09.2021,0000,934,TMT,1,7.6837
30.09.2021,0000,860,UZS,1000,2.5244
30.09.2021,0000,959,XAU,1,46234.8
30.09.2021,0000,961,XAG,1,590.83
30.09.2021,0000,962,XPT,1,25888.48
30.09.2021,0000,964,XPD,1,50839.89
01.10.2021,0000,036,AUD,1,19.154
01.10.2021,0000,933,BYN,1,10.594
01.10.2021,0000,975,BGN,1,15.7547
01.10.2021,0000,410,KRW,100,2.2483
01.10.2021,0000,344,HKD,1,3.4175
01.10.2021,0000,208,DKK,1,4.1452
01.10.2021,0000,840,USD,1,26.6175
01.10.2021,0000,978,EUR,1,30.8231
01.10.2021,0000,818,EGP,1,1.6925
01.10.2021,0000,392,JPY,10,2.3767
01.10.2021,0000,985,PLN,1,6.6856
01.10.2021,0000,356,INR,10,3.5834
01.10.2021,0000,124,CAD,1,20.9019
01.10.2021,0000,191,HRK,1,4.1158
01.10.2021,0000,484,MXN,1,1.2977
01.10.2021,0000,498,MDL,1,1.507
01.10.2021,0000,376,ILS,1,8.2545
01.10.2021,0000,554,NZD,1,18.2876
01.10.2021,0000,578,NOK,1,3.0343
01.10.2021,0000,710,ZAR,1,1.7573
01.10.2021,0000,643,RUB,10,3.6522
01.10.2021,0000,946,RON,1,6.2298
01.10.2021,0000,360,IDR,1000,1.8594
01.10.2021,0000,682,SAR,1,7.0967
01.10.2021,0000,702,SGD,1,19.5587
01.10.2021,0000,960,XDR,1,37.5248
01.10.2021,0000,398,KZT,100,6.2484
01.10.2021,0000,949,TRY,1,2.9938
01.10.2021,0000,348,HUF,100,8.562
01.10.2021,0000,826,GBP,1,35.8631
01.10.2021,0000,203,CZK,1,1.2097
01.10.2021,0000,752,SEK,1,3.0326
01.10.2021,0000,756,CHF,1,28.4725
01.10.2021,0000,156,CNY,1,4.1178
01.10.2021,0000,944,AZN,1,15.662
01.10.2021,0000,012,DZD,10,1.942
01.10.2021,0000,764,THB,10,7.8536
01.10.2021,0000,986,BRL,1,4.9316
01.10.2021,0000,051,AMD,100,5.4972
01.10.2021,0000,784,AED,1,7.2468
01.10.2021,0000,704,VND,1000,1.1694
01.10.2021,0000,368,IQD,100,1.8231
01.10.2021,0000,364,IRR,10000,6.3375
01.10.2021,0000,981,GEL,1,8.5403
01.10.2021,0000,422,LBP,100,1.7657
01.10.2021,0000,434,LYD,1,5.8373
01.10.2021,0000,458,MYR,1,6.3551
01.10.2021,0000,504,MAD,1,2.9409
01.10.2021,0000,586,PKR,10,1.5613
01.10.2021,0000,941,RSD,10,2.6211
01.10.2021,0000,417,KGS,10,3.1389
01.10.2021,0000,972,TJS,1,2.3536
01.10.2021,0000,050,BDT,10,3.1132
01.10.2021,0000,788,TND,1,9.4198
01.10.2021,0000,934,TMT,1,7.605
01.10.2021,0000,860,UZS,1000,2.4895
01.10.2021,0000,959,XAU,1,46003.29
01.10.2021,0000,961,XAG,1,576.13
01.10.2021,0000,962,XPT,1,25557.32
01.10.2021,0000,964,XPD,1,50486.21
02.10.2021,0000,036,AUD,1,19.154
02.10.2021,0000,933,BYN,1,10.594
02.10.2021,0000,975,BGN,1,15.7547
02.10.2021,0000,410,KRW,100,2.2483
02.10.2021,0000,344,HKD,1,3.4175
02.10.2021,0000,208,DKK,1,4.1452
02.10.2021,0000,840,USD,1,26.6175
